sample_idx,sample_id,video_id,query,gt_start,gt_end,pred_start,pred_end,iou,duration,iou_bucket,dist_to_05
2727,L3ZRP_002727,L3ZRP,the person eats some piece of food.,5.0,15.800000190734863,4.5,13.5,0.752212405204773,31.0,0.7-0.9,0.25221240520477295
2728,358JF_002728,358JF,the person drinks some water from a glass.,18.799999237060547,28.899999618530273,18.5,27.5,0.836538553237915,32.66699981689453,0.7-0.9,0.33653855323791504
2729,358JF_002729,358JF,the person takes a glass of water from nearby.,18.0,24.700000762939453,18.5,26.5,0.7294118404388428,32.66699981689453,0.7-0.9,0.22941184043884277
2730,02SKC_002730,02SKC,a smiling person snuggles a blanket on their bed.,3.5,8.800000190734863,0.5,15.5,0.35333335399627686,32.66699981689453,0.3-0.5,0.14666664600372314
2731,02SKC_002731,02SKC,person puts it in a bag.,20.5,32.66699981689453,19.5,23.5,0.2278423309326172,32.66699981689453,0.1-0.3,0.2721576690673828
2732,LSMNX_002732,LSMNX,person dresses self quickly.,5.099999904632568,13.600000381469727,16.5,32.5,0.0,34.33399963378906,0-0.1,0.5
2733,P8G8V_002733,P8G8V,person drinking from a cup.,3.799999952316284,11.399999618530273,3.5,11.5,0.9499999284744263,30.66699981689453,0.9-1.0,0.44999992847442627
2734,P8G8V_002734,P8G8V,person they casually drink a cup of coffee.,3.799999952316284,11.399999618530273,3.5,11.5,0.9499999284744263,30.66699981689453,0.9-1.0,0.44999992847442627
2735,P8G8V_002735,P8G8V,person drinking a cup of coffee.,3.799999952316284,11.399999618530273,3.5,11.5,0.9499999284744263,30.66699981689453,0.9-1.0,0.44999992847442627
2736,JQRMQ_002736,JQRMQ,a person opens a door.,5.900000095367432,11.100000381469727,0.5,4.5,0.0,27.66699981689453,0-0.1,0.5
2737,JQRMQ_002737,JQRMQ,person turns on the light.,5.800000190734863,19.200000762939453,0.5,8.5,0.14438501000404358,27.66699981689453,0.1-0.3,0.3556149899959564
2738,JQRMQ_002738,JQRMQ,person they take a box from a shelf.,10.800000190734863,21.799999237060547,7.5,14.5,0.25874125957489014,27.66699981689453,0.1-0.3,0.24125874042510986
2739,JQRMQ_002739,JQRMQ,person turns on a light.,5.800000190734863,19.200000762939453,0.5,8.5,0.14438501000404358,27.66699981689453,0.1-0.3,0.3556149899959564
2740,JQRMQ_002740,JQRMQ,the person opens the door.,5.900000095367432,11.100000381469727,0.5,8.5,0.24528300762176514,27.66699981689453,0.1-0.3,0.25471699237823486
2741,VJG6E_002741,VJG6E,person puts a blanket over a chair.,3.0,10.0,1.5,7.5,0.529411792755127,18.0,0.5-0.7,0.029411792755126953
2742,VJG6E_002742,VJG6E,a person runs into the recreation room.,0.0,5.0,0.5,7.5,0.6000000238418579,18.0,0.5-0.7,0.10000002384185791
2743,VJG6E_002743,VJG6E,person begins to work on his laptop computer.,13.100000381469727,18.0,0.5,8.5,0.0,18.0,0-0.1,0.5
2744,VJG6E_002744,VJG6E,the person is holding blankets.,0.0,7.0,0.5,7.5,0.8666666746139526,18.0,0.7-0.9,0.36666667461395264
2745,OPSF8_002745,OPSF8,a person sitting at a desk eating some food.,0.0,10.100000381469727,0.5,7.5,0.6930692791938782,31.0,0.5-0.7,0.19306927919387817
2746,OPSF8_002746,OPSF8,person drinking from a coffee cup.,5.800000190734863,16.700000762939453,7.5,17.5,0.7863248586654663,31.0,0.7-0.9,0.2863248586654663
2747,OPSF8_002747,OPSF8,a person eats some food.,0.0,10.100000381469727,0.5,9.5,0.8910890817642212,31.0,0.7-0.9,0.3910890817642212
2748,OPSF8_002748,OPSF8,a person is eating at their desk.,0.0,10.100000381469727,0.5,9.5,0.8910890817642212,31.0,0.7-0.9,0.3910890817642212
2749,HVFXT_002749,HVFXT,person closes the door.,26.799999237060547,32.79999923706055,16.5,22.5,0.0,33.33399963378906,0-0.1,0.5
2750,QIT2W_002750,QIT2W,person start reading a book.,35.20000076293945,43.66699981689453,20.5,22.5,0.0,43.66699981689453,0-0.1,0.5
2751,QIT2W_002751,QIT2W,person eating from a bowl.,9.899999618530273,22.799999237060547,7.5,15.5,0.3660131096839905,43.66699981689453,0.3-0.5,0.13398689031600952
2752,QIT2W_002752,QIT2W,person playing on their laptop.,0.0,14.100000381469727,0.5,10.5,0.7092198133468628,43.66699981689453,0.7-0.9,0.2092198133468628
2753,QIT2W_002753,QIT2W,person eating food.,9.899999618530273,22.799999237060547,7.5,15.5,0.3660131096839905,43.66699981689453,0.3-0.5,0.13398689031600952
2754,QIT2W_002754,QIT2W,person a takes spoonful of the food made for lunch.,9.699999809265137,15.899999618530273,7.5,15.5,0.6904762387275696,43.66699981689453,0.5-0.7,0.19047623872756958
2755,ZI1GC_002755,ZI1GC,a person sits down at a table.,0.0,10.199999809265137,0.5,11.5,0.843478262424469,34.66699981689453,0.7-0.9,0.343478262424469
2756,ZI1GC_002756,ZI1GC,person sit in the chair.,6.400000095367432,10.399999618530273,27.5,33.5,0.0,34.66699981689453,0-0.1,0.5
2757,ZI1GC_002757,ZI1GC,person opening the door.,11.100000381469727,16.299999237060547,26.5,31.5,0.0,34.66699981689453,0-0.1,0.5
2758,4BEZX_002758,4BEZX,person sit down in a chair.,39.599998474121094,44.0,28.5,35.5,0.0,44.0,0-0.1,0.5
2759,4BEZX_002759,4BEZX,person they sit down in a chair.,39.599998474121094,44.0,28.5,35.5,0.0,44.0,0-0.1,0.5
2760,4BEZX_002760,4BEZX,a person opens the front door that leads outside.,0.0,4.0,0.5,4.5,0.7777777910232544,44.0,0.7-0.9,0.2777777910232544
2761,4BEZX_002761,4BEZX,a person opens the door.,0.0,4.0,0.5,4.5,0.7777777910232544,44.0,0.7-0.9,0.2777777910232544
2762,4BEZX_002762,4BEZX,person opening a door.,0.0,4.0,9.5,15.5,0.0,44.0,0-0.1,0.5
2763,4BEZX_002763,4BEZX,the person closes the door.,15.800000190734863,24.299999237060547,9.5,15.5,0.0,44.0,0-0.1,0.5
2764,4BEZX_002764,4BEZX,person closes the door.,15.800000190734863,24.299999237060547,9.5,15.5,0.0,44.0,0-0.1,0.5
2765,4BEZX_002765,4BEZX,the person sits down in a chair.,39.599998474121094,44.0,28.5,35.5,0.0,44.0,0-0.1,0.5
2766,4BEZX_002766,4BEZX,person eventually sitting in a chair.,39.599998474121094,44.0,28.5,35.5,0.0,44.0,0-0.1,0.5
2767,4BEZX_002767,4BEZX,a person opens the door outside.,0.0,4.0,0.5,4.5,0.7777777910232544,44.0,0.7-0.9,0.2777777910232544
2768,VNUPE_002768,VNUPE,there is a person cooking something on the stove.,17.399999618530273,25.700000762939453,0.5,9.5,0.0,31.0,0-0.1,0.5
2769,VZE8E_002769,VZE8E,person getting dressed.,18.799999237060547,26.0,0.5,13.5,0.0,26.0,0-0.1,0.5
2770,VZE8E_002770,VZE8E,a person awakens.,0.0,3.799999952316284,0.5,3.5,0.7894737124443054,26.0,0.7-0.9,0.2894737124443054
2771,VZE8E_002771,VZE8E,person throws his pillow.,3.5,8.699999809265137,0.5,13.5,0.3999999761581421,26.0,0.3-0.5,0.10000002384185791
2772,VZE8E_002772,VZE8E,person takes their head off a pillow.,3.0999999046325684,8.5,0.5,4.5,0.17500001192092896,26.0,0.1-0.3,0.32499998807907104
2773,VZE8E_002773,VZE8E,person opens up a door.,11.600000381469727,18.5,7.5,12.5,0.08181814849376678,26.0,0-0.1,0.4181818515062332
2774,VZE8E_002774,VZE8E,person open the door walk back in.,11.600000381469727,18.5,7.5,12.5,0.08181814849376678,26.0,0-0.1,0.4181818515062332
2775,VZE8E_002775,VZE8E,person opening the closet door.,7.900000095367432,15.5,7.5,12.5,0.574999988079071,26.0,0.5-0.7,0.07499998807907104
2776,NYHD7_002776,NYHD7,the person puts the phone away.,22.399999618530273,27.200000762939453,17.5,25.5,0.3195876479148865,31.0,0.3-0.5,0.18041235208511353
2777,SM41Q_002777,SM41Q,a person is sitting at a table reading something.,0.0,6.400000095367432,2.5,18.5,0.2108108103275299,19.66699981689453,0.1-0.3,0.2891891896724701
2778,SM41Q_002778,SM41Q,person takes a laptop.,3.700000047683716,13.0,9.5,14.5,0.32407405972480774,19.66699981689453,0.3-0.5,0.17592594027519226
2779,VS7VS_002779,VS7VS,laughing in a mischievous manner.,15.699999809265137,23.399999618530273,16.5,23.5,0.8846153020858765,30.333999633789062,0.7-0.9,0.38461530208587646
2780,O1LMX_002780,O1LMX,person opens up the laptop.,11.5,18.799999237060547,5.5,14.5,0.2255639284849167,30.66699981689453,0.1-0.3,0.2744360715150833
2781,O1LMX_002781,O1LMX,the person puts the book away.,8.399999618530273,14.199999809265137,4.5,8.5,0.010309318080544472,30.66699981689453,0-0.1,0.48969068191945553
2782,O1LMX_002782,O1LMX,a person holds a book.,1.899999976158142,14.300000190734863,2.5,8.5,0.4838709533214569,30.66699981689453,0.3-0.5,0.01612904667854309
2783,O1LMX_002783,O1LMX,person opens the laptop up.,11.5,18.799999237060547,5.5,14.5,0.2255639284849167,30.66699981689453,0.1-0.3,0.2744360715150833
2784,O1LMX_002784,O1LMX,the person looks at the book.,2.0999999046325684,14.199999809265137,5.5,14.5,0.7016128897666931,30.66699981689453,0.7-0.9,0.20161288976669312
2785,7177T_002785,7177T,person turn on the light.,14.899999618530273,20.299999237060547,10.5,17.5,0.26530617475509644,30.66699981689453,0.1-0.3,0.23469382524490356
2786,7177T_002786,7177T,person turned on the closet light.,14.899999618530273,20.299999237060547,10.5,17.5,0.26530617475509644,30.66699981689453,0.1-0.3,0.23469382524490356
2787,7177T_002787,7177T,person opening the door.,9.800000190734863,18.200000762939453,10.5,17.5,0.8333332538604736,30.66699981689453,0.7-0.9,0.33333325386047363
2788,00T1E_002788,00T1E,person close the laptop.,0.699999988079071,6.300000190734863,0.5,10.5,0.5600000619888306,19.66699981689453,0.5-0.7,0.060000061988830566
2789,00T1E_002789,00T1E,person puts on shoes.,4.300000190734863,12.0,3.5,11.5,0.8470587730407715,19.66699981689453,0.7-0.9,0.3470587730407715
2790,00T1E_002790,00T1E,person put on a pair of shoes.,4.300000190734863,12.0,2.5,10.5,0.6526315808296204,19.66699981689453,0.5-0.7,0.15263158082962036
2791,00T1E_002791,00T1E,person puts on their shoes.,4.300000190734863,12.0,2.5,10.5,0.6526315808296204,19.66699981689453,0.5-0.7,0.15263158082962036
2792,LSKA2_002792,LSKA2,person they take the sandwich.,10.0,19.700000762939453,12.5,24.5,0.4965517818927765,30.0,0.3-0.5,0.0034482181072235107
2793,UKSCV_002793,UKSCV,a person is dressing in a hallway.,0.0,11.399999618530273,0.5,8.5,0.7017543911933899,34.66699981689453,0.7-0.9,0.2017543911933899
2794,UKSCV_002794,UKSCV,a person is eating groceries.,7.699999809265137,23.5,0.5,8.5,0.034782618284225464,34.66699981689453,0-0.1,0.46521738171577454
2795,UKSCV_002795,UKSCV,another person is standing behind him eating.,7.699999809265137,23.5,0.5,3.5,0.0,34.66699981689453,0-0.1,0.5
2796,UKSCV_002796,UKSCV,person putting on a dress shirt.,0.0,11.399999618530273,0.5,8.5,0.7017543911933899,34.66699981689453,0.7-0.9,0.2017543911933899
2797,UKSCV_002797,UKSCV,person eating something.,7.699999809265137,23.5,0.5,3.5,0.0,34.66699981689453,0-0.1,0.5
2798,UKSCV_002798,UKSCV,another person is dressing.,0.0,11.399999618530273,9.5,18.5,0.10270268470048904,34.66699981689453,0.1-0.3,0.39729731529951096
2799,UKSCV_002799,UKSCV,a person is getting dressed.,0.0,11.399999618530273,0.5,8.5,0.7017543911933899,34.66699981689453,0.7-0.9,0.2017543911933899
2800,UKSCV_002800,UKSCV,another person is eating.,7.699999809265137,23.5,0.5,33.5,0.478787899017334,34.66699981689453,0.3-0.5,0.021212100982666016
2801,CXNYW_002801,CXNYW,person eating a sandwich.,16.600000381469727,27.0,16.5,28.5,0.8666666150093079,29.333999633789062,0.7-0.9,0.36666661500930786
2802,CXNYW_002802,CXNYW,a person sits in a chair at the desk.,0.0,13.399999618530273,0.5,13.5,0.9555554986000061,29.333999633789062,0.9-1.0,0.4555554986000061
2803,CXNYW_002803,CXNYW,a seated person wearing striped pants types on a keyboard.,17.600000381469727,27.100000381469727,0.5,13.5,0.0,29.333999633789062,0-0.1,0.5
2804,3XL0K_002804,3XL0K,a person closes the cabinet.,0.0,5.5,0.5,5.5,0.9090909361839294,29.66699981689453,0.9-1.0,0.40909093618392944
2805,3XL0K_002805,3XL0K,a person closes a cabinet door.,0.0,5.5,0.5,5.5,0.9090909361839294,29.66699981689453,0.9-1.0,0.40909093618392944
2806,O5V8D_002806,O5V8D,person takes pictures of them-self on the steps.,0.0,5.900000095367432,9.5,17.5,0.0,18.66699981689453,0-0.1,0.5
2807,O5V8D_002807,O5V8D,the person goes to take a picture of themselves.,0.0,5.900000095367432,9.5,17.5,0.0,18.66699981689453,0-0.1,0.5
2808,ME4YL_002808,ME4YL,person they open up their laptop.,10.5,17.0,10.5,16.5,0.9230769276618958,24.333999633789062,0.9-1.0,0.42307692766189575
2809,ME4YL_002809,ME4YL,"tidying up,the person moves blanket.",2.700000047683716,11.199999809265137,10.5,23.5,0.03365383669734001,24.333999633789062,0-0.1,0.46634616330266
2810,ME4YL_002810,ME4YL,person they open a laptop.,10.5,17.0,10.5,15.5,0.7692307829856873,24.333999633789062,0.7-0.9,0.26923078298568726
2811,ME4YL_002811,ME4YL,person put a book on top of the laptop.,18.899999618530273,24.333999633789062,10.5,17.5,0.0,24.333999633789062,0-0.1,0.5
2812,ME4YL_002812,ME4YL,person bring over a book over close to the computer.,18.899999618530273,24.333999633789062,10.5,15.5,0.0,24.333999633789062,0-0.1,0.5
2813,ME4YL_002813,ME4YL,person opens up s laptop.,10.5,17.0,10.5,15.5,0.7692307829856873,24.333999633789062,0.7-0.9,0.26923078298568726
2814,9OCQT_002814,9OCQT,a person holds a box in front of a mirror.,0.0,3.5999999046325684,0.5,3.5,0.8333333730697632,13.0,0.7-0.9,0.3333333730697632
2815,9OCQT_002815,9OCQT,person puts the box down.,1.5,7.5,0.5,7.5,0.8571428656578064,13.0,0.7-0.9,0.3571428656578064
2816,Z4Y04_002816,Z4Y04,person opens the oven door.,14.300000190734863,29.399999618530273,17.5,22.5,0.33112582564353943,31.333999633789062,0.3-0.5,0.16887417435646057
2817,RG0KS_002817,RG0KS,person they begin sneezing.,14.800000190734863,21.5,0.5,19.5,0.22380951046943665,26.333999633789062,0.1-0.3,0.27619048953056335
2818,65UVU_002818,65UVU,a person opens the door to the bedroom.,0.0,3.200000047683716,0.5,6.5,0.4153846204280853,31.66699981689453,0.3-0.5,0.08461537957191467
2819,65UVU_002819,65UVU,person takes another box from the same shelf.,9.600000381469727,16.100000381469727,3.5,9.5,0.0,31.66699981689453,0-0.1,0.5
2820,65UVU_002820,65UVU,a person puts a container on a top shelf.,4.199999809265137,16.0,1.5,9.5,0.365517258644104,31.66699981689453,0.3-0.5,0.134482741355896
2821,JZ45I_002821,JZ45I,person open a box.,28.799999237060547,34.66699981689453,0.5,7.5,0.0,34.66699981689453,0-0.1,0.5
2822,JZ45I_002822,JZ45I,person tilt their head back in laughter.,6.900000095367432,16.5,3.5,18.5,0.64000004529953,34.66699981689453,0.5-0.7,0.14000004529953003
2823,JZ45I_002823,JZ45I,person begin laughing.,6.900000095367432,16.5,14.5,20.5,0.14705881476402283,34.66699981689453,0.1-0.3,0.3529411852359772
2824,UL5X4_002824,UL5X4,person takes a drink from a cup of coffee.,18.399999618530273,32.0,15.5,16.5,0.0,32.0,0-0.1,0.5
2825,UL5X4_002825,UL5X4,person sitting on bed stands up.,0.0,7.0,15.5,31.5,0.0,32.0,0-0.1,0.5
2826,LKH9A_002826,LKH9A,person turns on the light.,0.0,6.0,0.5,5.5,0.8333333134651184,33.66699981689453,0.7-0.9,0.3333333134651184
2827,LKH9A_002827,LKH9A,person puts the book down.,23.0,29.200000762939453,24.5,32.5,0.494736909866333,33.66699981689453,0.3-0.5,0.005263090133666992
2828,LKH9A_002828,LKH9A,the person closes the book.,22.299999237060547,27.0,23.5,31.5,0.3804347515106201,33.66699981689453,0.3-0.5,0.11956524848937988
2829,LKH9A_002829,LKH9A,person take a book off the top of the shelf.,6.400000095367432,11.899999618530273,0.5,32.5,0.1718749850988388,33.66699981689453,0.1-0.3,0.3281250149011612
2830,HDHGT_002830,HDHGT,person sneezing twice.,11.5,19.5,15.5,21.5,0.4000000059604645,30.66699981689453,0.3-0.5,0.09999999403953552
2831,HDHGT_002831,HDHGT,person sneezing on a shelf in the pantry.,11.5,19.5,6.5,17.5,0.4615384638309479,30.66699981689453,0.3-0.5,0.038461536169052124
2832,HDHGT_002832,HDHGT,person opens the box.,4.199999809265137,16.200000762939453,6.5,11.5,0.4166666269302368,30.66699981689453,0.3-0.5,0.08333337306976318
2833,HDHGT_002833,HDHGT,the person is opening a box of cereal.,4.199999809265137,16.200000762939453,0.5,10.5,0.4012738764286041,30.66699981689453,0.3-0.5,0.09872612357139587
2834,GH19N_002834,GH19N,person starts dressing.,25.799999237060547,28.333999633789062,10.5,27.5,0.0953235849738121,28.333999633789062,0-0.1,0.4046764150261879
2835,GH19N_002835,GH19N,this person puts the book down.,25.799999237060547,28.333999633789062,0.5,6.5,0.0,28.333999633789062,0-0.1,0.5
2836,GH19N_002836,GH19N,person is opening door to closet.,0.10000000149011612,12.100000381469727,0.5,6.5,0.5,28.333999633789062,0.3-0.5,0.0
2837,GH19N_002837,GH19N,person puts homework on table.,13.600000381469727,18.200000762939453,3.5,6.5,0.0,28.333999633789062,0-0.1,0.5
2838,GH19N_002838,GH19N,a person opens a door holding a book.,1.7000000476837158,9.5,0.5,7.5,0.644444465637207,28.333999633789062,0.5-0.7,0.14444446563720703
2839,QFL2O_002839,QFL2O,person laugh at it.,21.799999237060547,31.333999633789062,21.5,30.5,0.8846858739852905,31.333999633789062,0.7-0.9,0.3846858739852905
2840,QFL2O_002840,QFL2O,person takes a phone.,20.700000762939453,31.333999633789062,19.5,24.5,0.3211086094379425,31.333999633789062,0.3-0.5,0.1788913905620575
2841,D9PWE_002841,D9PWE,a person takes a vacuum.,0.0,5.0,0.5,10.5,0.4285714328289032,29.66699981689453,0.3-0.5,0.0714285671710968
2842,SJJLG_002842,SJJLG,person sits in a chair.,10.800000190734863,15.800000190734863,10.5,16.5,0.8333333134651184,17.333999633789062,0.7-0.9,0.3333333134651184
2843,SJJLG_002843,SJJLG,a person is opening a cabinet.,1.0,5.599999904632568,0.5,6.5,0.7666666507720947,17.333999633789062,0.7-0.9,0.2666666507720947
2844,SJJLG_002844,SJJLG,person sits on a chair.,10.800000190734863,15.800000190734863,10.5,16.5,0.8333333134651184,17.333999633789062,0.7-0.9,0.3333333134651184
2845,SJJLG_002845,SJJLG,a laughing person opens a cabinet in their kitchen.,1.0,5.599999904632568,0.5,6.5,0.7666666507720947,17.333999633789062,0.7-0.9,0.2666666507720947
2846,SJJLG_002846,SJJLG,person sits down on a chair.,10.800000190734863,15.800000190734863,10.5,16.5,0.8333333134651184,17.333999633789062,0.7-0.9,0.3333333134651184
2847,SJJLG_002847,SJJLG,person sits at a table in front of a laptop.,9.699999809265137,15.199999809265137,10.5,16.5,0.6911764144897461,17.333999633789062,0.5-0.7,0.1911764144897461
2848,SJJLG_002848,SJJLG,a person opens a kitchen cabinet.,1.0,5.599999904632568,0.5,5.5,0.8823529481887817,17.333999633789062,0.7-0.9,0.38235294818878174
2849,AF8I2_002849,AF8I2,a person laughs.,9.199999809265137,14.600000381469727,0.5,12.5,0.23404255509376526,34.66699981689453,0.1-0.3,0.26595744490623474
2850,XJE7I_002850,XJE7I,a person opens the bathroom door using the doorknob.,2.9000000953674316,9.600000381469727,1.5,8.5,0.6913579702377319,29.333999633789062,0.5-0.7,0.19135797023773193
2851,XJE7I_002851,XJE7I,person they turn the light on.,8.399999618530273,13.699999809265137,7.5,12.5,0.6612904071807861,29.333999633789062,0.5-0.7,0.16129040718078613
2852,XJE7I_002852,XJE7I,person they turn on the light.,8.399999618530273,13.699999809265137,7.5,12.5,0.6612904071807861,29.333999633789062,0.5-0.7,0.16129040718078613
2853,XJE7I_002853,XJE7I,person opening the door.,2.9000000953674316,9.600000381469727,7.5,13.5,0.19811323285102844,29.333999633789062,0.1-0.3,0.30188676714897156
2854,XJE7I_002854,XJE7I,person close the door.,24.700000762939453,29.333999633789062,7.5,28.5,0.17404045164585114,29.333999633789062,0.1-0.3,0.32595954835414886
2855,XJE7I_002855,XJE7I,person they take a bag form a counter.,20.200000762939453,27.899999618530273,6.5,12.5,0.0,29.333999633789062,0-0.1,0.5
2856,XJE7I_002856,XJE7I,a person opens a door.,2.9000000953674316,9.600000381469727,1.5,8.5,0.6913579702377319,29.333999633789062,0.5-0.7,0.19135797023773193
2857,XJE7I_002857,XJE7I,person take a bag from the counter.,20.200000762939453,27.899999618530273,7.5,12.5,0.0,29.333999633789062,0-0.1,0.5
2858,4A28I_002858,4A28I,a person is smiling.,2.299999952316284,10.600000381469727,0.5,11.5,0.7545454502105713,30.0,0.7-0.9,0.2545454502105713
2859,4A28I_002859,4A28I,laughing a person holding a bag with medicine.,9.199999809265137,15.300000190734863,0.5,9.5,0.02027028240263462,30.0,0-0.1,0.4797297175973654
2860,4A28I_002860,4A28I,person smiling when they look around.,2.299999952316284,10.600000381469727,1.5,11.5,0.8300000429153442,30.0,0.7-0.9,0.33000004291534424
2861,6H78U_002861,6H78U,a person plays with a phone.,0.0,12.699999809265137,0.5,5.5,0.3937007784843445,35.0,0.3-0.5,0.10629922151565552
2862,CPM4M_002862,CPM4M,a person opens the refrigerator.,0.0,4.800000190734863,0.5,5.5,0.7818182110786438,30.0,0.7-0.9,0.2818182110786438
2863,CPM4M_002863,CPM4M,a person opens a refrigerator door.,0.0,4.800000190734863,0.5,5.5,0.7818182110786438,30.0,0.7-0.9,0.2818182110786438
2864,CPM4M_002864,CPM4M,person they start eating the cereal.,26.299999237060547,30.0,23.5,29.5,0.4923078119754791,30.0,0.3-0.5,0.007692188024520874
2865,CPM4M_002865,CPM4M,person starts eating from the bowl.,26.299999237060547,30.0,23.5,29.5,0.4923078119754791,30.0,0.3-0.5,0.007692188024520874
2866,CPM4M_002866,CPM4M,person sit on the sofa.,26.100000381469727,30.0,23.5,29.5,0.5230768918991089,30.0,0.5-0.7,0.023076891899108887
2867,CPM4M_002867,CPM4M,person sit on the couch.,26.100000381469727,30.0,23.5,29.5,0.5230768918991089,30.0,0.5-0.7,0.023076891899108887
2868,LRDW5_002868,LRDW5,the person dressed in the sweater.,8.5,19.0,6.5,24.5,0.5833333134651184,28.0,0.5-0.7,0.08333331346511841
2869,LRDW5_002869,LRDW5,a person opens a closet door.,0.30000001192092896,7.099999904632568,1.5,8.5,0.6829268336296082,28.0,0.5-0.7,0.18292683362960815
2870,LRDW5_002870,LRDW5,person opens a closet door.,0.30000001192092896,7.099999904632568,2.5,8.5,0.5609756112098694,28.0,0.5-0.7,0.060975611209869385
2871,LRDW5_002871,LRDW5,the person opened their closet.,0.30000001192092896,7.099999904632568,2.5,8.5,0.5609756112098694,28.0,0.5-0.7,0.060975611209869385
2872,LRDW5_002872,LRDW5,person left the room closing the door behind them.,21.299999237060547,27.899999618530273,2.5,8.5,0.0,28.0,0-0.1,0.5
2873,LRDW5_002873,LRDW5,the person begins to put clothes on.,6.699999809265137,20.5,6.5,18.5,0.8428571820259094,28.0,0.7-0.9,0.3428571820259094
2874,0WYBK_002874,0WYBK,person eating a sandwich.,1.7999999523162842,8.800000190734863,0.5,7.5,0.6867469549179077,16.0,0.5-0.7,0.18674695491790771
2875,0WYBK_002875,0WYBK,person eating some groceries.,1.899999976158142,7.400000095367432,0.5,7.5,0.7857142686843872,16.0,0.7-0.9,0.2857142686843872
2876,0WYBK_002876,0WYBK,that same person puts the book down on the floor.,8.199999809265137,12.800000190734863,0.5,8.5,0.024390259757637978,16.0,0-0.1,0.475609740242362
2877,NTXXB_002877,NTXXB,person takes a picture.,16.899999618530273,26.899999618530273,21.5,35.5,0.29032254219055176,36.0,0.1-0.3,0.20967745780944824
2878,NTXXB_002878,NTXXB,person looking out a window.,0.0,10.899999618530273,21.5,35.5,0.0,36.0,0-0.1,0.5
2879,NTXXB_002879,NTXXB,person takes out a camera.,11.0,17.5,18.5,24.5,0.0,36.0,0-0.1,0.5
2880,NTXXB_002880,NTXXB,person watched out of the window.,0.0,10.899999618530273,21.5,35.5,0.0,36.0,0-0.1,0.5
2881,NTXXB_002881,NTXXB,person watching something out the window.,0.0,10.899999618530273,21.5,35.5,0.0,36.0,0-0.1,0.5
2882,JOMFO_002882,JOMFO,the person throws the blanket out of camera view.,15.0,20.100000381469727,14.5,20.5,0.8500000834465027,23.333999633789062,0.7-0.9,0.3500000834465027
2883,JOMFO_002883,JOMFO,a person is throwing a blanket.,15.0,20.100000381469727,14.5,20.5,0.8500000834465027,23.333999633789062,0.7-0.9,0.3500000834465027
2884,1GGRY_002884,1GGRY,a person opens a pantry door.,0.800000011920929,6.099999904632568,0.5,6.5,0.8833332657814026,21.66699981689453,0.7-0.9,0.3833332657814026
2885,1GGRY_002885,1GGRY,person closed the closet door.,8.899999618530273,14.300000190734863,0.5,14.5,0.3857143223285675,21.66699981689453,0.3-0.5,0.1142856776714325
2886,BEJVY_002886,BEJVY,the person takes a laptop.,6.800000190734863,12.100000381469727,3.5,9.5,0.3139534592628479,15.666999816894531,0.3-0.5,0.1860465407371521
2887,BEJVY_002887,BEJVY,a person is eating food in the man cave.,2.4000000953674316,8.100000381469727,0.5,5.5,0.40789470076560974,15.666999816894531,0.3-0.5,0.09210529923439026
2888,EJZZZ_002888,EJZZZ,person dressing themselves.,2.4000000953674316,10.699999809265137,0.5,6.5,0.4019607901573181,30.66699981689453,0.3-0.5,0.09803920984268188
2889,62AC0_002889,62AC0,a seated person looks out a window.,0.0,4.099999904632568,0.5,3.5,0.7317073345184326,9.666999816894531,0.7-0.9,0.23170733451843262
2890,SLAH4_002890,SLAH4,a person is holding a doorknob.,0.0,3.9000000953674316,0.5,10.5,0.32380953431129456,16.0,0.3-0.5,0.17619046568870544
2891,SLAH4_002891,SLAH4,person turn off the light.,10.0,15.300000190734863,6.5,10.5,0.05681817978620529,16.0,0-0.1,0.4431818202137947
2892,JDZV7_002892,JDZV7,person washing hands at sink.,0.0,9.800000190734863,0.5,8.5,0.8163264989852905,31.66699981689453,0.7-0.9,0.3163264989852905
2893,JDZV7_002893,JDZV7,a person washes their hands in the bathroom sink.,0.0,9.800000190734863,0.5,8.5,0.8163264989852905,31.66699981689453,0.7-0.9,0.3163264989852905
2894,JDZV7_002894,JDZV7,person closing a cabinet door.,25.200000762939453,30.899999618530273,4.5,23.5,0.0,31.66699981689453,0-0.1,0.5
2895,JDZV7_002895,JDZV7,person opens a cabinet door.,22.700000762939453,31.66699981689453,4.5,9.5,0.0,31.66699981689453,0-0.1,0.5
2896,JDZV7_002896,JDZV7,a person washes their hands in the sink.,0.0,9.800000190734863,0.5,8.5,0.8163264989852905,31.66699981689453,0.7-0.9,0.3163264989852905
2897,1GII3_002897,1GII3,person begins to eat it.,18.700000762939453,25.0,18.5,28.5,0.6299999356269836,29.333999633789062,0.5-0.7,0.12999993562698364
2898,1GII3_002898,1GII3,person begins eating it.,18.700000762939453,25.0,18.5,28.5,0.6299999356269836,29.333999633789062,0.5-0.7,0.12999993562698364
2899,1GII3_002899,1GII3,person eating a bag of chips.,18.700000762939453,25.0,18.5,28.5,0.6299999356269836,29.333999633789062,0.5-0.7,0.12999993562698364
2900,UD0P0_002900,UD0P0,person drinking the entire cup.,1.100000023841858,6.099999904632568,0.5,8.5,0.625,33.33399963378906,0.5-0.7,0.125
2901,UD0P0_002901,UD0P0,one person uses a camera to take a picture.,17.5,25.799999237060547,14.5,18.5,0.08849558234214783,33.33399963378906,0-0.1,0.4115044176578522
