sample_idx,sample_id,video_id,query,gt_start,gt_end,pred_start,pred_end,iou,actual_duration,iou_bucket,dist_to_05
2719,0O6RK_002719,0O6RK,person cooks food on the stove.,22.9,30.667,23.33333396911621,30.33333396911621,0.9012488734389078,30.667,0.9-1.0,0.4012488734389078
2720,0O6RK_002720,0O6RK,person closing the refrigerator door.,17.0,23.6,18.0,20.0,0.303030303030303,30.667,0.3-0.5,0.19696969696969702
2721,0O6RK_002721,0O6RK,person starts cooking on a stove.,22.9,30.667,23.33333396911621,30.33333396911621,0.9012488734389078,30.667,0.9-1.0,0.4012488734389078
2722,0O6RK_002722,0O6RK,the person closes the door.,17.0,23.6,18.0,20.0,0.303030303030303,30.667,0.3-0.5,0.19696969696969702
2723,0O6RK_002723,0O6RK,person fixes a light.,2.8,17.7,18.0,20.0,0.0,30.667,0-0.1,0.5
2724,0O6RK_002724,0O6RK,person cooking their food.,22.9,30.667,1.6666666269302368,15.333333015441895,0.0,30.667,0-0.1,0.5
2725,0O6RK_002725,0O6RK,a person puts a light inside of a refrigerator.,12.5,17.6,0.0,14.0,0.08522727272727272,30.667,0-0.1,0.4147727272727273
2726,L3ZRP_002726,L3ZRP,person they are eating a snack.,5.0,15.8,1.0,6.666666507720947,0.11261260187303697,31.0,0.1-0.3,0.38738739812696305
2727,L3ZRP_002727,L3ZRP,the person eats some piece of food.,5.0,15.8,1.0,7.0,0.13513513513513511,31.0,0.1-0.3,0.3648648648648649
2728,358JF_002728,358JF,the person drinks some water from a glass.,18.8,28.9,0.0,7.0,0.0,32.667,0-0.1,0.5
2729,358JF_002729,358JF,the person takes a glass of water from nearby.,18.0,24.7,0.0,7.0,0.0,32.667,0-0.1,0.5
2730,02SKC_002730,02SKC,a smiling person snuggles a blanket on their bed.,3.5,8.8,0.6666666865348816,10.0,0.5678571440659617,32.667,0.5-0.7,0.06785714406596166
2731,02SKC_002731,02SKC,person puts it in a bag.,20.5,32.667,21.0,32.33333206176758,0.9314812247692592,32.667,0.9-1.0,0.4314812247692592
2732,LSMNX_002732,LSMNX,person dresses self quickly.,5.1,13.6,19.0,34.0,0.0,34.334,0-0.1,0.5
2733,P8G8V_002733,P8G8V,person drinking from a cup.,3.8,11.4,6.333333492279053,8.0,0.2192982247001246,30.667,0.1-0.3,0.2807017752998754
2734,P8G8V_002734,P8G8V,person they casually drink a cup of coffee.,3.8,11.4,18.0,30.33333396911621,0.0,30.667,0-0.1,0.5
2735,P8G8V_002735,P8G8V,person drinking a cup of coffee.,3.8,11.4,0.0,9.0,0.45614035087719296,30.667,0.3-0.5,0.04385964912280704
2736,JQRMQ_002736,JQRMQ,a person opens a door.,5.9,11.1,0.0,7.0,0.09909909909909907,27.667,0-0.1,0.4009009009009009
2737,JQRMQ_002737,JQRMQ,person turns on the light.,5.8,19.2,0.0,6.666666507720947,0.04513888061046602,27.667,0-0.1,0.454861119389534
2738,JQRMQ_002738,JQRMQ,person they take a box from a shelf.,10.8,21.8,8.666666984558105,21.0,0.776649764991648,27.667,0.7-0.9,0.27664976499164795
2739,JQRMQ_002739,JQRMQ,person turns on a light.,5.8,19.2,0.0,6.666666507720947,0.04513888061046602,27.667,0-0.1,0.454861119389534
2740,JQRMQ_002740,JQRMQ,the person opens the door.,5.9,11.1,0.3333333432674408,7.0,0.10216718275680552,27.667,0.1-0.3,0.39783281724319447
2741,VJG6E_002741,VJG6E,person puts a blanket over a chair.,3.0,10.0,3.6666667461395264,16.66666603088379,0.46341464988962733,18.0,0.3-0.5,0.03658535011037267
2742,VJG6E_002742,VJG6E,a person runs into the recreation room.,0.0,5.0,0.0,3.6666667461395264,0.7333333492279053,18.0,0.7-0.9,0.23333334922790527
2743,VJG6E_002743,VJG6E,person begins to work on his laptop computer.,13.1,18.0,3.6666667461395264,17.66666603088379,0.31860460857238665,18.0,0.3-0.5,0.18139539142761335
2744,VJG6E_002744,VJG6E,the person is holding blankets.,0.0,7.0,0.0,3.6666667461395264,0.5238095351627895,18.0,0.5-0.7,0.023809535162789497
2745,OPSF8_002745,OPSF8,a person sitting at a desk eating some food.,0.0,10.1,0.0,7.666666507720947,0.7590758918535592,31.0,0.7-0.9,0.25907589185355917
2746,OPSF8_002746,OPSF8,person drinking from a coffee cup.,5.8,16.7,0.0,13.0,0.4311377245508982,31.0,0.3-0.5,0.06886227544910178
2747,OPSF8_002747,OPSF8,a person eats some food.,0.0,10.1,0.6666666865348816,7.666666507720947,0.6930692892263431,31.0,0.5-0.7,0.19306928922634314
2748,OPSF8_002748,OPSF8,a person is eating at their desk.,0.0,10.1,0.0,7.666666507720947,0.7590758918535592,31.0,0.7-0.9,0.25907589185355917
2749,HVFXT_002749,HVFXT,person closes the door.,26.8,32.8,19.0,33.0,0.4285714285714283,33.334,0.3-0.5,0.07142857142857167
2750,QIT2W_002750,QIT2W,person start reading a book.,35.2,43.667,29.0,43.33333206176758,0.5545327648304067,43.667,0.5-0.7,0.0545327648304067
2751,QIT2W_002751,QIT2W,person eating from a bowl.,9.9,22.8,29.0,41.66666793823242,0.0,43.667,0-0.1,0.5
2752,QIT2W_002752,QIT2W,person playing on their laptop.,0.0,14.1,0.0,7.666666507720947,0.5437352133135424,43.667,0.5-0.7,0.043735213313542354
2753,QIT2W_002753,QIT2W,person eating food.,9.9,22.8,29.0,41.66666793823242,0.0,43.667,0-0.1,0.5
2754,QIT2W_002754,QIT2W,person a takes spoonful of the food made for lunch.,9.7,15.9,29.0,37.66666793823242,0.0,43.667,0-0.1,0.5
2755,ZI1GC_002755,ZI1GC,a person sits down at a table.,0.0,10.2,0.6666666865348816,10.0,0.915032677790698,34.667,0.9-1.0,0.41503267779069797
2756,ZI1GC_002756,ZI1GC,person sit in the chair.,6.4,10.4,27.66666603088379,34.33333206176758,0.0,34.667,0-0.1,0.5
2757,ZI1GC_002757,ZI1GC,person opening the door.,11.1,16.3,14.0,33.66666793823242,0.10192023059387263,34.667,0.1-0.3,0.3980797694061274
2758,4BEZX_002758,4BEZX,person sit down in a chair.,39.6,44.0,36.66666793823242,43.66666793823242,0.5545457240964236,44.0,0.5-0.7,0.05454572409642355
2759,4BEZX_002759,4BEZX,person they sit down in a chair.,39.6,44.0,36.66666793823242,43.66666793823242,0.5545457240964236,44.0,0.5-0.7,0.05454572409642355
2760,4BEZX_002760,4BEZX,a person opens the front door that leads outside.,0.0,4.0,0.0,17.0,0.23529411764705882,44.0,0.1-0.3,0.2647058823529412
2761,4BEZX_002761,4BEZX,a person opens the door.,0.0,4.0,0.6666666865348816,20.66666603088379,0.16129032658116516,44.0,0.1-0.3,0.33870967341883484
2762,4BEZX_002762,4BEZX,person opening a door.,0.0,4.0,21.33333396911621,40.66666793823242,0.0,44.0,0-0.1,0.5
2763,4BEZX_002763,4BEZX,the person closes the door.,15.8,24.3,21.33333396911621,40.66666793823242,0.1193029173933895,44.0,0.1-0.3,0.3806970826066105
2764,4BEZX_002764,4BEZX,person closes the door.,15.8,24.3,21.33333396911621,40.66666793823242,0.1193029173933895,44.0,0.1-0.3,0.3806970826066105
2765,4BEZX_002765,4BEZX,the person sits down in a chair.,39.6,44.0,36.66666793823242,43.66666793823242,0.5545457240964236,44.0,0.5-0.7,0.05454572409642355
2766,4BEZX_002766,4BEZX,person eventually sitting in a chair.,39.6,44.0,36.66666793823242,43.66666793823242,0.5545457240964236,44.0,0.5-0.7,0.05454572409642355
2767,4BEZX_002767,4BEZX,a person opens the door outside.,0.0,4.0,0.0,17.0,0.23529411764705882,44.0,0.1-0.3,0.2647058823529412
2768,VNUPE_002768,VNUPE,there is a person cooking something on the stove.,17.4,25.7,0.0,7.333333492279053,0.0,31.0,0-0.1,0.5
2769,VZE8E_002769,VZE8E,person getting dressed.,18.8,26.0,0.6666666865348816,8.333333015441895,0.0,26.0,0-0.1,0.5
2770,VZE8E_002770,VZE8E,a person awakens.,0.0,3.8,0.0,8.333333015441895,0.45600001739502016,26.0,0.3-0.5,0.04399998260497984
2771,VZE8E_002771,VZE8E,person throws his pillow.,3.5,8.7,16.0,19.33333396911621,0.0,26.0,0-0.1,0.5
2772,VZE8E_002772,VZE8E,person takes their head off a pillow.,3.1,8.5,5.333333492279053,19.33333396911621,0.19507185115180317,26.0,0.1-0.3,0.30492814884819686
2773,VZE8E_002773,VZE8E,person opens up a door.,11.6,18.5,0.6666666865348816,7.0,0.0,26.0,0-0.1,0.5
2774,VZE8E_002774,VZE8E,person open the door walk back in.,11.6,18.5,18.66666603088379,25.66666603088379,0.0,26.0,0-0.1,0.5
2775,VZE8E_002775,VZE8E,person opening the closet door.,7.9,15.5,5.333333492279053,8.333333015441895,0.04262292021802868,26.0,0-0.1,0.45737707978197134
2776,NYHD7_002776,NYHD7,the person puts the phone away.,22.4,27.2,1.0,20.66666603088379,0.0,31.0,0-0.1,0.5
2777,SM41Q_002777,SM41Q,a person is sitting at a table reading something.,0.0,6.4,0.0,7.666666507720947,0.8347826260024077,19.667,0.7-0.9,0.3347826260024077
2778,SM41Q_002778,SM41Q,person takes a laptop.,3.7,13.0,14.666666984558105,16.66666603088379,0.0,19.667,0-0.1,0.5
2779,VS7VS_002779,VS7VS,laughing in a mischievous manner.,15.7,23.4,16.66666603088379,30.0,0.4708625153228118,30.334,0.3-0.5,0.029137484677188186
2780,O1LMX_002780,O1LMX,person opens up the laptop.,11.5,18.8,13.0,30.33333396911621,0.30796459137352494,30.667,0.3-0.5,0.19203540862647506
2781,O1LMX_002781,O1LMX,the person puts the book away.,8.4,14.2,13.0,15.666666984558105,0.165137607454702,30.667,0.1-0.3,0.33486239254529804
2782,O1LMX_002782,O1LMX,a person holds a book.,1.9,14.3,0.0,4.666666507720947,0.1934731823581082,30.667,0.1-0.3,0.3065268176418918
2783,O1LMX_002783,O1LMX,person opens the laptop up.,11.5,18.8,13.0,30.33333396911621,0.30796459137352494,30.667,0.3-0.5,0.19203540862647506
2784,O1LMX_002784,O1LMX,the person looks at the book.,2.1,14.2,5.0,12.0,0.578512396694215,30.667,0.5-0.7,0.07851239669421495
2785,7177T_002785,7177T,person turn on the light.,14.9,20.3,1.0,14.333333015441895,0.0,30.667,0-0.1,0.5
2786,7177T_002786,7177T,person turned on the closet light.,14.9,20.3,0.3333333432674408,14.333333015441895,0.0,30.667,0-0.1,0.5
2787,7177T_002787,7177T,person opening the door.,9.8,18.2,0.6666666865348816,14.333333015441895,0.25855511524214386,30.667,0.1-0.3,0.24144488475785614
2788,00T1E_002788,00T1E,person close the laptop.,0.7,6.3,15.0,18.0,0.0,19.667,0-0.1,0.5
2789,00T1E_002789,00T1E,person puts on shoes.,4.3,12.0,12.333333015441895,16.33333396911621,0.0,19.667,0-0.1,0.5
2790,00T1E_002790,00T1E,person put on a pair of shoes.,4.3,12.0,15.0,17.0,0.0,19.667,0-0.1,0.5
2791,00T1E_002791,00T1E,person puts on their shoes.,4.3,12.0,12.333333015441895,16.33333396911621,0.0,19.667,0-0.1,0.5
2792,LSKA2_002792,LSKA2,person they take the sandwich.,10.0,19.7,18.0,26.66666603088379,0.10200000389099131,30.0,0.1-0.3,0.3979999961090087
2793,UKSCV_002793,UKSCV,a person is dressing in a hallway.,0.0,11.4,0.0,11.0,0.9649122807017544,34.667,0.9-1.0,0.4649122807017544
2794,UKSCV_002794,UKSCV,a person is eating groceries.,7.7,23.5,0.0,7.333333492279053,0.0,34.667,0-0.1,0.5
2795,UKSCV_002795,UKSCV,another person is standing behind him eating.,7.7,23.5,0.0,11.0,0.1404255319148936,34.667,0.1-0.3,0.3595744680851064
2796,UKSCV_002796,UKSCV,person putting on a dress shirt.,0.0,11.4,0.0,11.0,0.9649122807017544,34.667,0.9-1.0,0.4649122807017544
2797,UKSCV_002797,UKSCV,person eating something.,7.7,23.5,0.0,12.0,0.1829787234042553,34.667,0.1-0.3,0.3170212765957447
2798,UKSCV_002798,UKSCV,another person is dressing.,0.0,11.4,17.33333396911621,21.66666603088379,0.0,34.667,0-0.1,0.5
2799,UKSCV_002799,UKSCV,a person is getting dressed.,0.0,11.4,0.0,11.0,0.9649122807017544,34.667,0.9-1.0,0.4649122807017544
2800,UKSCV_002800,UKSCV,another person is eating.,7.7,23.5,0.0,12.0,0.1829787234042553,34.667,0.1-0.3,0.3170212765957447
2801,CXNYW_002801,CXNYW,person eating a sandwich.,16.6,27.0,17.33333396911621,28.0,0.8479531606038413,29.334,0.7-0.9,0.3479531606038413
2802,CXNYW_002802,CXNYW,a person sits in a chair at the desk.,0.0,13.4,16.66666603088379,28.0,0.0,29.334,0-0.1,0.5
2803,CXNYW_002803,CXNYW,a seated person wearing striped pants types on a keyboard.,17.6,27.1,0.3333333432674408,14.0,0.0,29.334,0-0.1,0.5
2804,3XL0K_002804,3XL0K,a person closes the cabinet.,0.0,5.5,0.6666666865348816,7.333333492279053,0.6590908920961966,29.667,0.5-0.7,0.15909089209619665
2805,3XL0K_002805,3XL0K,a person closes a cabinet door.,0.0,5.5,0.6666666865348816,7.333333492279053,0.6590908920961966,29.667,0.5-0.7,0.15909089209619665
2806,O5V8D_002806,O5V8D,person takes pictures of them-self on the steps.,0.0,5.9,0.3333333432674408,12.0,0.4638888880610466,18.667,0.3-0.5,0.03611111193895339
2807,O5V8D_002807,O5V8D,the person goes to take a picture of themselves.,0.0,5.9,0.3333333432674408,12.0,0.4638888880610466,18.667,0.3-0.5,0.03611111193895339
2808,ME4YL_002808,ME4YL,person they open up their laptop.,10.5,17.0,16.33333396911621,23.0,0.053333282470703125,24.334,0-0.1,0.4466667175292969
2809,ME4YL_002809,ME4YL,"tidying up,the person moves blanket.",2.7,11.2,0.0,16.66666603088379,0.5100000194549568,24.334,0.5-0.7,0.010000019454956766
2810,ME4YL_002810,ME4YL,person they open a laptop.,10.5,17.0,17.33333396911621,22.33333396911621,0.0,24.334,0-0.1,0.5
2811,ME4YL_002811,ME4YL,person put a book on top of the laptop.,18.9,24.334,17.33333396911621,22.33333396911621,0.49042961826344633,24.334,0.3-0.5,0.009570381736553668
2812,ME4YL_002812,ME4YL,person bring over a book over close to the computer.,18.9,24.334,17.33333396911621,22.33333396911621,0.49042961826344633,24.334,0.3-0.5,0.009570381736553668
2813,ME4YL_002813,ME4YL,person opens up s laptop.,10.5,17.0,17.33333396911621,23.0,0.0,24.334,0-0.1,0.5
2814,9OCQT_002814,9OCQT,a person holds a box in front of a mirror.,0.0,3.6,0.3333333432674408,5.666666507720947,0.5764706026517813,13.0,0.5-0.7,0.0764706026517813
2815,9OCQT_002815,9OCQT,person puts the box down.,1.5,7.5,0.0,12.666666984558105,0.4736841986384091,13.0,0.3-0.5,0.026315801361590896
2816,Z4Y04_002816,Z4Y04,person opens the oven door.,14.3,29.4,0.3333333432674408,5.333333492279053,0.0,31.334,0-0.1,0.5
2817,RG0KS_002817,RG0KS,person they begin sneezing.,14.8,21.5,0.0,14.0,0.0,26.334,0-0.1,0.5
2818,65UVU_002818,65UVU,a person opens the door to the bedroom.,0.0,3.2,0.0,7.333333492279053,0.4363636269057095,31.667,0.3-0.5,0.06363637309429049
2819,65UVU_002819,65UVU,person takes another box from the same shelf.,9.6,16.1,16.33333396911621,31.33333396911621,0.0,31.667,0-0.1,0.5
2820,65UVU_002820,65UVU,a person puts a container on a top shelf.,4.2,16.0,0.3333333432674408,7.333333492279053,0.20000001027228984,31.667,0.1-0.3,0.29999998972771014
2821,JZ45I_002821,JZ45I,person open a box.,28.8,34.667,22.66666603088379,34.33333206176758,0.46109817243487017,34.667,0.3-0.5,0.03890182756512983
2822,JZ45I_002822,JZ45I,person tilt their head back in laughter.,6.9,16.5,19.66666603088379,34.33333206176758,0.0,34.667,0-0.1,0.5
2823,JZ45I_002823,JZ45I,person begin laughing.,6.9,16.5,22.66666603088379,34.33333206176758,0.0,34.667,0-0.1,0.5
2824,UL5X4_002824,UL5X4,person takes a drink from a cup of coffee.,18.4,32.0,16.33333396911621,31.66666603088379,0.8468085044214981,32.0,0.7-0.9,0.34680850442149813
2825,UL5X4_002825,UL5X4,person sitting on bed stands up.,0.0,7.0,15.666666984558105,31.66666603088379,0.0,32.0,0-0.1,0.5
2826,LKH9A_002826,LKH9A,person turns on the light.,0.0,6.0,0.0,6.0,1.0,33.667,0.9-1.0,0.5
2827,LKH9A_002827,LKH9A,person puts the book down.,23.0,29.2,10.333333015441895,26.66666603088379,0.19434625277929926,33.667,0.1-0.3,0.3056537472207007
2828,LKH9A_002828,LKH9A,the person closes the book.,22.3,27.0,18.0,33.33333206176758,0.30652176454973334,33.667,0.3-0.5,0.19347823545026666
2829,LKH9A_002829,LKH9A,person take a book off the top of the shelf.,6.4,11.9,18.0,33.33333206176758,0.0,33.667,0-0.1,0.5
2830,HDHGT_002830,HDHGT,person sneezing twice.,11.5,19.5,0.0,9.666666984558105,0.0,30.667,0-0.1,0.5
2831,HDHGT_002831,HDHGT,person sneezing on a shelf in the pantry.,11.5,19.5,18.0,25.0,0.1111111111111111,30.667,0.1-0.3,0.3888888888888889
2832,HDHGT_002832,HDHGT,person opens the box.,4.2,16.2,0.0,12.0,0.4814814814814815,30.667,0.3-0.5,0.01851851851851849
2833,HDHGT_002833,HDHGT,the person is opening a box of cereal.,4.2,16.2,0.0,12.0,0.4814814814814815,30.667,0.3-0.5,0.01851851851851849
2834,GH19N_002834,GH19N,person starts dressing.,25.8,28.334,18.0,25.66666603088379,0.0,28.334,0-0.1,0.5
2835,GH19N_002835,GH19N,this person puts the book down.,25.8,28.334,0.0,9.333333015441895,0.0,28.334,0-0.1,0.5
2836,GH19N_002836,GH19N,person is opening door to closet.,0.1,12.1,0.0,5.333333492279053,0.43250690018835153,28.334,0.3-0.5,0.06749309981164847
2837,GH19N_002837,GH19N,person puts homework on table.,13.6,18.2,12.333333015441895,25.33333396911621,0.35384612788815656,28.334,0.3-0.5,0.14615387211184344
2838,GH19N_002838,GH19N,a person opens a door holding a book.,1.7,9.5,0.0,5.333333492279053,0.38245615708200553,28.334,0.3-0.5,0.11754384291799447
2839,QFL2O_002839,QFL2O,person laugh at it.,21.8,31.334,21.66666603088379,31.0,0.9516584437230386,31.334,0.9-1.0,0.45165844372303865
2840,QFL2O_002840,QFL2O,person takes a phone.,20.7,31.334,21.66666603088379,31.0,0.8776879790404561,31.334,0.7-0.9,0.37768797904045615
2841,D9PWE_002841,D9PWE,a person takes a vacuum.,0.0,5.0,0.0,12.333333015441895,0.4054054158547225,29.667,0.3-0.5,0.0945945841452775
2842,SJJLG_002842,SJJLG,person sits in a chair.,10.8,15.8,11.333333015441895,14.0,0.5333333969116211,17.334,0.5-0.7,0.03333339691162107
2843,SJJLG_002843,SJJLG,a person is opening a cabinet.,1.0,5.6,0.3333333432674408,13.666666984558105,0.3449999920316042,17.334,0.3-0.5,0.1550000079683958
2844,SJJLG_002844,SJJLG,person sits on a chair.,10.8,15.8,11.333333015441895,14.0,0.5333333969116211,17.334,0.5-0.7,0.03333339691162107
2845,SJJLG_002845,SJJLG,a laughing person opens a cabinet in their kitchen.,1.0,5.6,0.0,13.666666984558105,0.3365853580245656,17.334,0.3-0.5,0.16341464197543443
2846,SJJLG_002846,SJJLG,person sits down on a chair.,10.8,15.8,11.333333015441895,14.0,0.5333333969116211,17.334,0.5-0.7,0.03333339691162107
2847,SJJLG_002847,SJJLG,person sits at a table in front of a laptop.,9.7,15.2,11.333333015441895,14.0,0.4848485426469283,17.334,0.3-0.5,0.015151457353071718
2848,SJJLG_002848,SJJLG,a person opens a kitchen cabinet.,1.0,5.6,0.3333333432674408,5.0,0.7594936723186504,17.334,0.7-0.9,0.2594936723186504
2849,AF8I2_002849,AF8I2,a person laughs.,9.2,14.6,0.0,9.0,0.0,34.667,0-0.1,0.5
2850,XJE7I_002850,XJE7I,a person opens the bathroom door using the doorknob.,2.9,9.6,0.6666666865348816,7.0,0.45895522490133817,29.334,0.3-0.5,0.041044775098661834
2851,XJE7I_002851,XJE7I,person they turn the light on.,8.4,13.7,8.333333015441895,12.0,0.6708074136812546,29.334,0.5-0.7,0.17080741368125463
2852,XJE7I_002852,XJE7I,person they turn on the light.,8.4,13.7,8.333333015441895,12.0,0.6708074136812546,29.334,0.5-0.7,0.17080741368125463
2853,XJE7I_002853,XJE7I,person opening the door.,2.9,9.6,0.6666666865348816,7.0,0.45895522490133817,29.334,0.3-0.5,0.041044775098661834
2854,XJE7I_002854,XJE7I,person close the door.,24.7,29.334,24.66666603088379,28.0,0.707041754851084,29.334,0.7-0.9,0.207041754851084
2855,XJE7I_002855,XJE7I,person they take a bag form a counter.,20.2,27.9,17.0,26.33333396911621,0.5626911898271755,29.334,0.5-0.7,0.06269118982717548
2856,XJE7I_002856,XJE7I,a person opens a door.,2.9,9.6,0.6666666865348816,6.666666507720947,0.4216417741900989,29.334,0.3-0.5,0.0783582258099011
2857,XJE7I_002857,XJE7I,person take a bag from the counter.,20.2,27.9,20.0,26.33333396911621,0.7763713884957232,29.334,0.7-0.9,0.2763713884957232
2858,4A28I_002858,4A28I,a person is smiling.,2.3,10.6,0.0,9.333333015441895,0.663521982588858,30.0,0.5-0.7,0.16352198258885797
2859,4A28I_002859,4A28I,laughing a person holding a bag with medicine.,9.2,15.3,0.0,12.0,0.18300653594771246,30.0,0.1-0.3,0.31699346405228757
2860,4A28I_002860,4A28I,person smiling when they look around.,2.3,10.6,0.3333333432674408,15.0,0.5659090912923956,30.0,0.5-0.7,0.06590909129239564
2861,6H78U_002861,6H78U,a person plays with a phone.,0.0,12.7,0.0,9.333333015441895,0.7349081114521178,35.0,0.7-0.9,0.23490811145211776
2862,CPM4M_002862,CPM4M,a person opens the refrigerator.,0.0,4.8,0.0,6.0,0.7999999999999999,30.0,0.7-0.9,0.29999999999999993
2863,CPM4M_002863,CPM4M,a person opens a refrigerator door.,0.0,4.8,0.0,6.0,0.7999999999999999,30.0,0.7-0.9,0.29999999999999993
2864,CPM4M_002864,CPM4M,person they start eating the cereal.,26.3,30.0,18.33333396911621,29.66666603088379,0.28857138980164604,30.0,0.1-0.3,0.21142861019835396
2865,CPM4M_002865,CPM4M,person starts eating from the bowl.,26.3,30.0,21.0,29.66666603088379,0.374074003431532,30.0,0.3-0.5,0.12592599656846798
2866,CPM4M_002866,CPM4M,person sit on the sofa.,26.1,30.0,20.0,29.33333396911621,0.32333339691162094,30.0,0.3-0.5,0.17666660308837906
2867,CPM4M_002867,CPM4M,person sit on the couch.,26.1,30.0,20.0,29.33333396911621,0.32333339691162094,30.0,0.3-0.5,0.17666660308837906
2868,LRDW5_002868,LRDW5,the person dressed in the sweater.,8.5,19.0,0.0,9.0,0.02631578947368421,28.0,0-0.1,0.4736842105263158
2869,LRDW5_002869,LRDW5,a person opens a closet door.,0.3,7.1,0.0,5.666666507720947,0.755868522214218,28.0,0.7-0.9,0.25586852221421796
2870,LRDW5_002870,LRDW5,person opens a closet door.,0.3,7.1,1.0,9.0,0.7011494252873564,28.0,0.7-0.9,0.20114942528735635
2871,LRDW5_002871,LRDW5,the person opened their closet.,0.3,7.1,1.0,9.0,0.7011494252873564,28.0,0.7-0.9,0.20114942528735635
2872,LRDW5_002872,LRDW5,person left the room closing the door behind them.,21.3,27.9,18.0,25.66666603088379,0.44107737685694837,28.0,0.3-0.5,0.05892262314305163
2873,LRDW5_002873,LRDW5,the person begins to put clothes on.,6.7,20.5,18.0,23.0,0.15337423312883436,28.0,0.1-0.3,0.34662576687116564
2874,0WYBK_002874,0WYBK,person eating a sandwich.,1.8,8.8,0.6666666865348816,13.0,0.5675675684818828,16.0,0.5-0.7,0.06756756848188283
2875,0WYBK_002875,0WYBK,person eating some groceries.,1.9,7.4,0.6666666865348816,13.0,0.44594594666433646,16.0,0.3-0.5,0.05405405333566354
2876,0WYBK_002876,0WYBK,that same person puts the book down on the floor.,8.2,12.8,8.0,13.0,0.9200000000000003,16.0,0.9-1.0,0.42000000000000026
2877,NTXXB_002877,NTXXB,person takes a picture.,16.9,26.9,12.0,17.33333396911621,0.029082816719208884,36.0,0-0.1,0.47091718328079113
2878,NTXXB_002878,NTXXB,person looking out a window.,0.0,10.9,0.0,15.0,0.7266666666666667,36.0,0.7-0.9,0.22666666666666668
2879,NTXXB_002879,NTXXB,person takes out a camera.,11.0,17.5,12.0,17.33333396911621,0.8205129183255709,36.0,0.7-0.9,0.32051291832557094
2880,NTXXB_002880,NTXXB,person watched out of the window.,0.0,10.9,27.33333396911621,35.66666793823242,0.0,36.0,0-0.1,0.5
2881,NTXXB_002881,NTXXB,person watching something out the window.,0.0,10.9,27.33333396911621,35.66666793823242,0.0,36.0,0-0.1,0.5
2882,JOMFO_002882,JOMFO,the person throws the blanket out of camera view.,15.0,20.1,8.0,19.66666603088379,0.3856748785854371,23.334,0.3-0.5,0.11432512141456291
2883,JOMFO_002883,JOMFO,a person is throwing a blanket.,15.0,20.1,0.6666666865348816,4.333333492279053,0.0,23.334,0-0.1,0.5
2884,1GGRY_002884,1GGRY,a person opens a pantry door.,0.8,6.1,0.0,7.0,0.7571428571428571,21.667,0.7-0.9,0.2571428571428571
2885,1GGRY_002885,1GGRY,person closed the closet door.,8.9,14.3,11.0,14.333333015441895,0.6073619987254933,21.667,0.5-0.7,0.10736199872549335
2886,BEJVY_002886,BEJVY,the person takes a laptop.,6.8,12.1,0.3333333432674408,13.0,0.4184210529597347,15.667,0.3-0.5,0.0815789470402653
2887,BEJVY_002887,BEJVY,a person is eating food in the man cave.,2.4,8.1,0.3333333432674408,13.0,0.4500000003529222,15.667,0.3-0.5,0.0499999996470778
2888,EJZZZ_002888,EJZZZ,person dressing themselves.,2.4,10.7,20.33333396911621,30.33333396911621,0.0,30.667,0-0.1,0.5
2889,62AC0_002889,62AC0,a seated person looks out a window.,0.0,4.1,0.0,4.666666507720947,0.8785714584953941,9.667,0.7-0.9,0.3785714584953941
2890,SLAH4_002890,SLAH4,a person is holding a doorknob.,0.0,3.9,0.0,12.666666984558105,0.3078947291149659,16.0,0.3-0.5,0.1921052708850341
2891,SLAH4_002891,SLAH4,person turn off the light.,10.0,15.3,10.666666984558105,13.0,0.4402515123475272,16.0,0.3-0.5,0.059748487652472815
2892,JDZV7_002892,JDZV7,person washing hands at sink.,0.0,9.8,0.3333333432674408,12.333333015441895,0.7675675865461398,31.667,0.7-0.9,0.26756758654613977
2893,JDZV7_002893,JDZV7,a person washes their hands in the bathroom sink.,0.0,9.8,0.3333333432674408,7.333333492279053,0.7142857294909808,31.667,0.7-0.9,0.2142857294909808
2894,JDZV7_002894,JDZV7,person closing a cabinet door.,25.2,30.9,20.0,31.33333396911621,0.5029411482563496,31.667,0.5-0.7,0.0029411482563496127
2895,JDZV7_002895,JDZV7,person opens a cabinet door.,22.7,31.667,0.3333333432674408,10.0,0.0,31.667,0-0.1,0.5
2896,JDZV7_002896,JDZV7,a person washes their hands in the sink.,0.0,9.8,0.3333333432674408,12.333333015441895,0.7675675865461398,31.667,0.7-0.9,0.26756758654613977
2897,1GII3_002897,1GII3,person begins to eat it.,18.7,25.0,17.33333396911621,29.0,0.5400000294276663,29.334,0.5-0.7,0.04000002942766634
2898,1GII3_002898,1GII3,person begins eating it.,18.7,25.0,17.33333396911621,29.0,0.5400000294276663,29.334,0.5-0.7,0.04000002942766634
2899,1GII3_002899,1GII3,person eating a bag of chips.,18.7,25.0,0.0,13.666666984558105,0.0,29.334,0-0.1,0.5
2900,UD0P0_002900,UD0P0,person drinking the entire cup.,1.1,6.1,0.0,5.0,0.639344262295082,33.334,0.5-0.7,0.139344262295082
2901,UD0P0_002901,UD0P0,one person uses a camera to take a picture.,17.5,25.8,0.0,5.0,0.0,33.334,0-0.1,0.5
2902,YNF6O_002902,YNF6O,that same person puts clothes.,0.0,6.0,0.0,10.0,0.6,17.0,0.5-0.7,0.09999999999999998
